Field change time,Message,Device,Availability Period
2025-02-28 11:34:43.812,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:34:38.725,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:28:38.485,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:28:36.484,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:28:24.193,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:18:36.072,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:18:33.085,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:18:18.875,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:15:39.019,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:15:38.564,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:15:33.923,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:15:18.640,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:15:15.545,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:14:25.677,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:05:56.016,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:05:53.990,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:05:40.717,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:01:51.820,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:01:48.780,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 11:01:28.405,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:55:52.738,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 10:55:50.759,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 10:55:37.523,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 10:51:01.746,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:50:51.508,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:50:47.431,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:42:45.420,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:42:34.176,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:42:11.858,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:21:27.172,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 10:21:26.089,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 10:21:18.003,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 10:19:45.336,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:19:43.329,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:19:38.187,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:17:27.926,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:17:25.915,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:17:06.630,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:15:47.323,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:15:45.230,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:15:41.201,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 10:07:30.712,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 10:07:28.732,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 10:06:57.180,Remote unit state changed from Initializing to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 10:06:56.223,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 10:06:35.836,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:55:10.718,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:55:08.769,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:55:03.578,Remote unit state changed from Telemetry Failure to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:54:59.535,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:43:44.917,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 09:43:42.863,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
