Field change time,Message,Device,Availability Period
2025-03-31 19:46:19.227,Remote unit state changed from Online to Connecting.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:45:54.841,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:45:45.634,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:45:14.229,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:45:01.943,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:42:50.613,Remote unit state changed from Initializing to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:42:22.078,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:42:17.006,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0028,มี.ค. 2025
2025-03-31 19:42:06.834,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0028,มี.ค. 2025
2025-03-31 19:41:18.010,Remote unit state changed from Initializing to Connecting.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:41:18.006,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:40:57.588,Remote unit state changed from Online to Connecting.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:38:07.089,Remote unit state changed from Initializing to Online.,S1-VSP-0025,มี.ค. 2025
2025-03-31 19:37:58.662,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,มี.ค. 2025
2025-03-31 19:37:47.479,Remote unit state changed from Online to Connecting.,S1-VSP-0025,มี.ค. 2025
2025-03-31 19:29:23.857,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0028,มี.ค. 2025
2025-03-31 19:29:11.553,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0028,มี.ค. 2025
2025-03-31 19:28:58.357,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:28:50.181,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:25:55.001,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0023,มี.ค. 2025
2025-03-31 19:25:52.912,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0023,มี.ค. 2025
2025-03-31 19:25:14.295,Remote unit state changed from Initializing to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:24:39.727,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:24:37.639,Remote unit state changed from Online to Connecting.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:23:22.364,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0026,มี.ค. 2025
2025-03-31 19:22:42.629,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:22:40.672,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:22:03.985,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:22:02.948,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:21:42.605,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0026,มี.ค. 2025
2025-03-31 19:21:22.239,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0026,มี.ค. 2025
2025-03-31 19:21:09.017,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0020,มี.ค. 2025
2025-03-31 19:21:02.902,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:20:04.851,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:19:05.816,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0026,มี.ค. 2025
2025-03-31 19:18:57.624,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0020,มี.ค. 2025
2025-03-31 19:15:36.007,Remote unit state changed from Initializing to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:14:59.447,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:14:05.506,Remote unit state changed from Online to Connecting.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:11:42.976,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0029,มี.ค. 2025
2025-03-31 19:11:39.903,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0029,มี.ค. 2025
2025-03-31 19:08:38.809,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:08:37.835,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:07:02.254,Remote unit state changed from Initializing to Online.,S1-VSP-0023,มี.ค. 2025
2025-03-31 19:07:00.147,Remote unit state changed from Connecting to Initializing.,S1-VSP-0023,มี.ค. 2025
2025-03-31 19:06:56.074,Remote unit state changed from Online to Connecting.,S1-VSP-0023,มี.ค. 2025
2025-03-31 19:03:57.935,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0023,มี.ค. 2025
